# SOURCE_CLASS=PRODUCTION_DERIVED_FROM_PUBLIC_INPUTS
# CAPTURE_TIME_UTC=2026-08-14T21:46:28Z
# SOURCE_ENDPOINT_OR_CLASS=PUBLIC_RUNTIME_PREDICTION_SNAPSHOT
# RAW_OR_DERIVED=DERIVED
# TRANSFORMATION=DETERMINISTIC_DECISION_CAUSAL_ATTRIBUTION_V2
# ROW_COUNT=348
# SHA256=754be1f1f9252908b5eaa72527d544273df0d1a5e92f54fc13dde49051375646
timestamp,prediction_id,symbol,runtime_lineage,feature_cutoff_time,raw_direction_candidate,post_regime_direction_candidate,raw_conviction,raw_confidence_semantics,feature_values,feature_statuses,masked_features,learning_version,learning_source_n,learning_effective_weights,aggregate_pressure,expected_move,expected_value_raw_before_cost,base_ev,adjusted_ev,estimated_cost,fee_component,spread_component,slippage_component,entropy_discount_or_penalty,risk_penalty_or_multiplier,survivability_factor,ruin_probability_fields,dynamic_min_ev,regime_gate,agreement_gate,authority_gate,pre_ev_decision,post_ev_decision,pre_risk_decision,post_risk_decision,final_decision,primary_reject_reason,secondary_reject_reasons,distance_to_binding_threshold,first_binding_gate,action,action_reason,action_reason_semantics,ev_selected_branch,market_anchor_ev_recomputed,core_survival_ev_recomputed,ev_residual
2026-08-13T10:10:20.073197+00:00,67,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.459875,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.10213668132236722,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.2590566712574506,""price_momentum"":-0.0021220748706116395,""volume_delta"":1.53637251478543}",{},[],,9,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",-0.297822,0.0017032947750000003,0.0017032947750000003,0.00110351,0.00110351,0.0006,0.0004,0.0,0.00019999999999999993,0.863889,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,SHORT,SHORT,SHORT,SHORT,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=SHORT conv=0.4599 gate=0.672 ev=0.001104 risk=0.0000 size=0.0333 kelly=0.1150 conv_mult=0.6723 entropy_mult=0.8639 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9985 feedback=1.0000,COHERENT,CORE_SURVIVAL_EV,0.001164206108167844,0.0011032947750000003,2.1522499999977567e-07
2026-08-13T10:10:27.543921+00:00,68,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.508209,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.23905368661383153,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.9054371786662078,""price_momentum"":-0.0022593289432423728,""volume_delta"":2.787589271228665}",{},[],,4,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",1.027483,0.001702271265,0.001702271265,0.00110258,0.00063694,0.0006,0.0004,0.0,0.00019999999999999993,0.757107,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,LONG,LONG,LONG,LONG,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=LONG conv=0.5082 gate=0.786 ev=0.000637 risk=0.0000 size=0.0378 kelly=0.1271 conv_mult=0.7856 entropy_mult=0.7571 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9994 feedback=1.0000,COHERENT,MARKET_ANCHOR,0.0006369368961666128,0.001102271265,3.1038333872480603e-09
2026-08-13T10:26:14.770283+00:00,69,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.541904,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.26543975920644364,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.5059753367290902,""price_momentum"":0.0004085075680005845,""volume_delta"":-0.9061776511617917}",{},[],,10,"{""bidask_imbalance"":0.284204,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.934204,""price_momentum"":0.471191,""volume_delta"":0.519406}",0.548124,0.0021521301899999996,0.0021521301899999996,0.00155252,9.274e-05,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,LONG,LONG,LONG,LONG,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=LONG conv=0.5419 gate=0.846 ev=0.000093 risk=0.0000 size=0.0462 kelly=0.1355 conv_mult=0.8459 entropy_mult=0.8083 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9985 feedback=1.0000,COHERENT,MARKET_ANCHOR,9.273741777647378e-05,0.0015521301899999998,2.582223526217714e-09
2026-08-13T10:26:22.682603+00:00,70,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.555862,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.32719634250172003,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.6034902774559007,""price_momentum"":0.0002719565624062168,""volume_delta"":-0.8444285557768061}",{},[],,5,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",-0.668069,0.0016078008669999997,0.0016078008669999997,0.00100753,-9.32e-06,0.0006,0.0004,0.0,0.00019999999999999993,0.798345,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_NEGATIVE,[],-5.932e-05,EV_NEGATIVE,HOLD,negative_ev: -0.00000932,COHERENT,MARKET_ANCHOR,-9.324439928429386e-06,0.0010078008669999997,4.4399284293858914e-09
2026-08-13T10:41:43.656197+00:00,71,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,NEUTRAL,0.448018,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.28012893519672616,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.3224916382417086,""price_momentum"":-0.0013738522498820533,""volume_delta"":-0.1512257311628033}",{},[],,11,"{""bidask_imbalance"":0.264536,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.914536,""price_momentum"":0.451523,""volume_delta"":0.525306}",0.368523,0.000393,0.000393,-0.00020678,-0.00020678,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,REJECT,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,FLAT,FLAT,LONG,FLAT,FLAT,REGIME_REJECT,[],,REGIME_REJECT,HOLD,no_direction,COHERENT,CORE_SURVIVAL_EV,0.00010444236977300193,-0.00020699999999999994,2.199999999999403e-07
2026-08-13T10:41:52.194356+00:00,72,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.477309,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.21787524724505056,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.48377033739110553,""price_momentum"":-8.172862324986152e-05,""volume_delta"":1.2204006352635142}",{},[],,5,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",0.63113,0.00153201894,0.00153201894,0.00093215,-0.00016756,0.0006,0.0004,0.0,0.00019999999999999993,0.759899,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,FLAT,LONG,LONG,FLAT,EV_NEGATIVE,[],-0.00021756,EV_NEGATIVE,HOLD,negative_ev: -0.00016756,COHERENT,MARKET_ANCHOR,-0.00016756113425100958,0.00093201894,1.1342510095762627e-09
2026-08-13T10:51:03.377533+00:00,73,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.510405,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.23849121703870305,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.44744986818603666,""price_momentum"":-0.00031853220360585695,""volume_delta"":-0.876169167745172}",{},[],,11,"{""bidask_imbalance"":0.264536,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.914536,""price_momentum"":0.451523,""volume_delta"":0.525306}",-0.472296,0.00191919987,0.00191919987,0.0013196,-0.00018283,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_NEGATIVE,[],-0.00023283,EV_NEGATIVE,HOLD,negative_ev: -0.00018283,COHERENT,MARKET_ANCHOR,-0.00018283241290511598,0.00131919987,2.412905115973087e-09
2026-08-13T10:51:10.650755+00:00,74,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.13556,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.04149644416837721,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.07486597945457546,""price_momentum"":1.8856065367647544e-05,""volume_delta"":-0.804154089704579}",{},[],,5,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",0.08939,0.000545556572,0.000545556572,-5.457e-05,-0.00036423,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,FLAT,LONG,LONG,FLAT,OTHER_EXPLICIT,"[""LOW_CONVICTION_GATE""]",-0.00981628,OTHER_EXPLICIT,HOLD,low_conviction: 0.1356 gate=0.040 < 0.05,COHERENT,MARKET_ANCHOR,-0.00036423249973987544,-5.4443427999999964e-05,2.4997398754352147e-09
2026-08-13T11:06:20.673221+00:00,75,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.582194,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.51077518920551,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.628186171358114,""price_momentum"":-0.0005309772104581271,""volume_delta"":-0.22986821723904025}",{},[],,11,"{""bidask_imbalance"":0.264536,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.914536,""price_momentum"":0.451523,""volume_delta"":0.525306}",-0.709793,0.0020565161550000002,0.0020565161550000002,0.0014562,-8.165e-05,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_NEGATIVE,[],-0.00013165,EV_NEGATIVE,HOLD,negative_ev: -0.00008165,COHERENT,MARKET_ANCHOR,-8.164692957514738e-05,0.0014565161550000004,-3.0704248526287545e-09
2026-08-13T11:06:29.303493+00:00,76,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.717008,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.5886593318854115,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.7734679440824246,""price_momentum"":-0.0004335736839624636,""volume_delta"":0.31394832662397676}",{},[],,5,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",-0.979797,0.00149335452,0.00149335452,0.0008938,-0.00011787,0.0006,0.0004,0.0,0.00019999999999999993,0.863889,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_NEGATIVE,[],-0.00016787,EV_NEGATIVE,HOLD,negative_ev: -0.00011787,COHERENT,MARKET_ANCHOR,-0.00011787274442246203,0.00089335452,2.744422462032316e-09
2026-08-13T11:22:06.466826+00:00,77,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.63614,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.38749126961847263,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.47397959613035434,""price_momentum"":-0.0009141205044669814,""volume_delta"":0.22320071003674186}",{},[],,12,"{""bidask_imbalance"":0.26866,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.91866,""price_momentum"":0.455647,""volume_delta"":0.529431}",-0.540054,0.001953962434,0.001953962434,0.00135363,0.00024741,0.0006,0.0004,0.0,0.00019999999999999993,0.863889,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,SHORT,SHORT,SHORT,SHORT,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=SHORT conv=0.6361 gate=0.944 ev=0.000247 risk=0.0000 size=0.0648 kelly=0.1590 conv_mult=0.9445 entropy_mult=0.8639 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9985 feedback=1.0000,COHERENT,MARKET_ANCHOR,0.0002474130274373121,0.0013539624340000002,-3.0274373121266795e-09
2026-08-13T11:22:17.919089+00:00,78,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.553685,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.30795486957961987,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.47653547301937765,""price_momentum"":-0.0007182338676344388,""volume_delta"":-0.5474198335291215}",{},[],,6,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",-0.584443,0.0013833136800000003,0.0013833136800000003,0.00078319,1.056e-05,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_BELOW_DYNAMIC_MIN,[],-3.944e-05,EV_BELOW_DYNAMIC_MIN,HOLD,negative_ev: 0.00001056,POSITIVE_EV_MISLABELED_NEGATIVE,MARKET_ANCHOR,1.0564419902293372e-05,0.0007833136800000003,-4.419902293371447e-09
2026-08-13T11:37:43.178217+00:00,79,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,NEUTRAL,0.457456,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.26332931117224506,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.348683544942833,""price_momentum"":0.000905715062041506,""volume_delta"":-0.3241349525072705}",{},[],,13,"{""bidask_imbalance"":0.2625,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.896076,""price_momentum"":0.433063,""volume_delta"":0.536206}",0.381806,0.00037799999999999997,0.00037799999999999997,-0.00022215,-0.00022215,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,REJECT,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,FLAT,FLAT,LONG,FLAT,FLAT,REGIME_REJECT,[],,REGIME_REJECT,HOLD,no_direction,COHERENT,CORE_SURVIVAL_EV,0.00016389788029335913,-0.00022199999999999998,-1.5000000000003075e-07
2026-08-13T11:37:51.813844+00:00,80,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,NEUTRAL,0.615427,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.7206338115684371,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":1.1281112355246268,""price_momentum"":-0.0001150644597407682,""volume_delta"":-0.5654431105159049}",{},[],,6,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",1.380315,0.00028450000000000003,0.00028450000000000003,-0.00031568,-0.00031568,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,REJECT,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,FLAT,FLAT,LONG,FLAT,FLAT,REGIME_REJECT,[],,REGIME_REJECT,HOLD,no_direction,COHERENT,CORE_SURVIVAL_EV,0.00027063700724597054,-0.0003154999999999999,-1.8000000000006943e-07
2026-08-13T11:53:02.820036+00:00,81,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.422568,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.17715815935397325,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.32259937383215853,""price_momentum"":-0.0004308762746757378,""volume_delta"":-0.8209681959247751}",{},[],,13,"{""bidask_imbalance"":0.2625,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.896076,""price_momentum"":0.433063,""volume_delta"":0.536206}",-0.335574,0.001684180515,0.001684180515,0.0010845,6.097e-05,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,SHORT,SHORT,SHORT,SHORT,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=SHORT conv=0.4226 gate=0.567 ev=0.000061 risk=0.0000 size=0.0242 kelly=0.1056 conv_mult=0.5673 entropy_mult=0.8083 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9985 feedback=1.0000,COHERENT,MARKET_ANCHOR,6.097080521842252e-05,0.0010841805150000002,-8.052184225179637e-10
2026-08-13T11:53:10.47786+00:00,82,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.576838,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.3405649544269062,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-0.5608312945334216,""price_momentum"":0.00014811896789444876,""volume_delta"":-0.6467674880909985}",{},[],,6,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",-0.680012,0.0015829643279999998,0.0015829643279999998,0.00098253,-0.00013364,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,FLAT,SHORT,SHORT,FLAT,EV_NEGATIVE,[],-0.00018364,EV_NEGATIVE,HOLD,negative_ev: -0.00013364,COHERENT,MARKET_ANCHOR,-0.00013364019300977543,0.0009829643279999998,1.9300977542558925e-10
2026-08-13T12:08:21.688765+00:00,83,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,NEUTRAL,0.555454,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.46859544504013734,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.521136270417162,""price_momentum"":0.0012284620293554272,""volume_delta"":-0.11212406337523059}",{},[],,13,"{""bidask_imbalance"":0.2625,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.896076,""price_momentum"":0.433063,""volume_delta"":0.536206}",0.590442,0.00038349999999999994,0.00038349999999999994,-0.00021675,-0.00021675,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,REJECT,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,FLAT,FLAT,LONG,FLAT,FLAT,REGIME_REJECT,[],,REGIME_REJECT,HOLD,no_direction,COHERENT,CORE_SURVIVAL_EV,0.0004114758030900966,-0.0002165,-2.500000000000061e-07
2026-08-13T12:08:31.562075+00:00,84,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.580963,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.49974527850337047,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.5273494989544311,""price_momentum"":0.0006585176421286761,""volume_delta"":-0.05523658079117677}",{},[],,6,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",0.702568,0.001601798055,0.001601798055,0.00100149,0.00012761,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,LONG,LONG,LONG,LONG,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=LONG conv=0.5810 gate=0.898 ev=0.000128 risk=0.0000 size=0.0527 kelly=0.1452 conv_mult=0.8977 entropy_mult=0.8083 calib_mult=1.0000 risk_mult=0.5000 exec_adj=0.9994 feedback=1.0000,COHERENT,MARKET_ANCHOR,0.00012760759904844292,0.0010017980550000001,2.4009515570892585e-09
2026-08-13T12:23:54.721815+00:00,85,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.521324,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.2968836085984694,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.4773887578327828,""price_momentum"":-2.12355929774908e-05,""volume_delta"":-0.6079997143878828}",{},[],,14,"{""bidask_imbalance"":0.2625,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.875554,""price_momentum"":0.412541,""volume_delta"":0.515684}",0.495909,0.0019609516400000003,0.0019609516400000003,0.00136139,-3.207e-05,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,FLAT,LONG,LONG,FLAT,EV_NEGATIVE,[],-8.207e-05,EV_NEGATIVE,HOLD,negative_ev: -0.00003207,COHERENT,MARKET_ANCHOR,-3.20685331959936e-05,0.0013609516400000005,-1.4668040064012128e-09
2026-08-13T12:24:03.458725+00:00,86,BTCUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,LONG,LONG,0.592841,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":0.3398678068913647,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":0.666482910616297,""price_momentum"":-3.303798424243186e-05,""volume_delta"":-0.9610063003976469}",{},[],,6,"{""bidask_imbalance"":0.35,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":1.0,""price_momentum"":0.5,""volume_delta"":0.6}",0.785439,0.0015813970860000003,0.0015813970860000003,0.00098162,-0.00030561,0.0006,0.0004,0.0,0.00019999999999999993,0.808334,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,LONG,FLAT,LONG,LONG,FLAT,EV_NEGATIVE,[],-0.00035561,EV_NEGATIVE,HOLD,negative_ev: -0.00030561,COHERENT,MARKET_ANCHOR,-0.0003056051363613908,0.0009813970860000003,-4.863638609204062e-09
2026-08-13T12:39:13.988216+00:00,87,ETHUSDT,PRE_AUD061_SCHEMA_COMPATIBLE_UNKNOWN_COMMIT,,SHORT,SHORT,0.50387,RAW_CONVICTION_UNCALIBRATED,"{""bidask_imbalance"":-0.4957798495966994,""funding_signal"":0.0,""oi_momentum"":0.0,""orderflow"":-1.313402548855668,""price_momentum"":0.0008807487425455135,""volume_delta"":1.6491648458969796}",{},[],,14,"{""bidask_imbalance"":0.2625,""funding_signal"":0.3,""oi_momentum"":0.4,""orderflow"":0.875554,""price_momentum"":0.412541,""volume_delta"":0.515684}",-1.278984,0.0024581519640000005,0.0024581519640000005,0.00185827,0.00096276,0.0006,0.0004,0.0,0.00019999999999999993,0.752778,1.0,0.5,"{""core_risk_ruin_prob"":0.0,""survivability_machine_ruin_prob"":null,""survivability_reason_ruin_prob"":0.5}",5e-05,PASS,PASS,NOT_IN_PRODUCTION_DECISION_EQUATION,SHORT,SHORT,SHORT,SHORT,SHORT,NONE_DIRECTIONAL_EXECUTE,[],,NONE_DIRECTIONAL_EXECUTE,EXECUTE,EU_EXECUTE: dir=SHORT conv=0.5039 gate=0.777 ev=0.000963 risk=0.0000 size=0.0350 kelly=0.1260 conv_mult=0.7767 entropy_mult=0.7528 calib_mult=0.9524 risk_mult=0.5000 exec_adj=0.9985 feedback=1.0000,COHERENT,MARKET_ANCHOR,0.0009627637888891309,0.0018581519640000006,-3.788889130934038e-09
